device_id,cpu_usage,memory_usage,temperature_c,uptime_hours,downtime_event
DEV0049,55,29,80,6521,0
DEV0425,17,56,75,274,0
DEV0099,19,67,46,9348,0
DEV0399,82,88,45,8859,0
DEV0376,76,75,48,6256,0
DEV0023,20,95,61,7807,0
DEV0076,21,55,31,7109,0
DEV0113,19,50,54,2243,1
DEV0283,34,74,74,7099,0
DEV0006,58,57,69,1574,1
DEV0280,58,92,54,5344,0
DEV0086,98,34,55,7348,0
DEV0393,20,35,65,4202,0
DEV0458,71,96,69,429,0
DEV0446,45,72,54,2773,1
DEV0323,48,75,57,4722,1
DEV0070,62,26,54,5332,0
DEV0474,99,76,46,6683,0
DEV0493,87,74,57,989,0
DEV0334,65,71,57,8121,0
DEV0484,10,23,47,9053,1
DEV0298,65,62,66,9315,1
DEV0316,13,59,64,1780,0
DEV0339,39,49,66,6051,0
DEV0176,21,29,52,9353,0
DEV0440,44,26,40,6966,0
DEV0231,86,55,64,9195,1
DEV0087,61,54,53,233,0
DEV0389,40,58,51,6164,0
DEV0108,96,55,47,1225,0
DEV0207,77,39,57,2139,1
DEV0222,61,68,75,4288,0
DEV0225,89,78,54,2949,0
DEV0182,16,68,49,3466,0
DEV0422,31,45,66,3011,0
DEV0147,84,55,61,2691,0
DEV0453,65,62,38,4383,0
DEV0201,67,62,66,4361,0
DEV0071,73,95,81,7234,0
DEV0024,21,52,33,344,0
DEV0361,16,97,47,5228,0
DEV0336,64,64,31,9471,0
DEV0485,71,64,59,5025,0
DEV0138,99,34,69,6931,0
DEV0469,82,36,61,1878,1
DEV0149,86,31,73,6410,0
DEV0495,64,41,68,8728,0
DEV0399,45,42,77,6434,0
DEV0064,98,97,71,6006,0
DEV0141,33,31,55,9085,0
DEV0500,53,87,60,9572,1
DEV0242,26,70,51,8741,0
DEV0247,11,32,57,7768,1
DEV0071,22,76,60,2054,1
DEV0424,40,74,59,8906,0
DEV0392,37,47,73,7493,0
DEV0491,69,63,56,9030,0
DEV0248,36,38,50,1731,0
DEV0105,24,65,51,5136,0
DEV0422,88,22,66,3765,1
DEV0052,42,39,45,8360,1
DEV0258,29,44,57,6974,0
DEV0485,51,94,73,969,0
DEV0406,21,75,62,9685,0
DEV0119,82,80,59,3291,0
DEV0374,32,74,59,3219,0
DEV0004,81,54,49,2215,0
DEV0052,23,97,51,7352,0
DEV0367,34,78,58,476,0
DEV0007,86,58,62,2041,0
DEV0001,94,76,69,304,0
DEV0339,40,86,60,9036,0
DEV0186,63,53,73,7154,1
DEV0190,14,60,76,6048,1
DEV0350,22,41,67,7346,0
DEV0114,37,46,72,9841,0
DEV0194,52,40,50,4520,0
DEV0055,98,60,48,2525,0
DEV0117,56,50,65,4073,0
DEV0269,80,46,46,770,0
DEV0284,47,56,57,3517,1
DEV0270,76,85,67,3165,0
DEV0387,71,73,74,1827,0
DEV0272,48,28,57,6076,0
DEV0345,46,61,53,4126,0
DEV0430,95,55,63,7962,0
DEV0367,17,29,49,6164,0
DEV0377,90,78,58,3914,0
DEV0387,61,59,59,1803,0
DEV0098,42,73,59,7721,0
DEV0387,90,58,60,7530,0
DEV0169,51,26,51,4641,0
DEV0157,85,23,52,153,0
DEV0424,36,34,52,791,0
DEV0275,17,95,43,6166,0
DEV0148,32,67,63,8548,0
DEV0277,73,25,68,3532,0
DEV0148,29,92,67,933,0
DEV0348,25,54,57,5894,0
DEV0303,26,91,51,9453,0
DEV0091,89,90,67,3622,0
DEV0044,28,87,66,8764,0
DEV0238,17,77,62,5960,0
DEV0114,47,96,77,2126,0
DEV0089,47,38,59,9929,0
DEV0002,62,81,57,3648,1
DEV0171,99,90,56,1005,0
DEV0441,40,29,44,6464,0
DEV0088,53,44,66,1283,1
DEV0225,69,63,58,1188,0
DEV0147,85,77,65,1292,0
DEV0090,26,44,78,2228,0
DEV0448,88,95,56,5487,1
DEV0430,82,59,36,3551,0
DEV0169,48,95,64,431,1
DEV0323,51,89,61,9503,0
DEV0091,57,29,52,1148,0
DEV0014,21,85,63,2375,0
DEV0148,98,44,67,5337,0
DEV0291,27,90,50,6485,0
DEV0471,88,30,56,1734,0
DEV0409,15,55,74,7748,1
DEV0384,52,68,52,602,0
DEV0388,44,67,60,3669,1
DEV0057,63,26,33,9371,0
DEV0002,71,96,45,7416,0
DEV0066,78,70,61,9626,0
DEV0345,91,36,72,4747,0
DEV0367,25,51,46,4118,0
DEV0087,17,45,60,4316,0
DEV0405,98,41,56,5991,0
DEV0245,99,32,69,5331,0
DEV0237,95,31,47,8314,1
DEV0089,40,90,64,7948,0
DEV0347,19,20,53,7531,0
DEV0052,65,52,62,579,0
DEV0203,85,33,60,2454,0
DEV0462,79,83,57,4964,0
DEV0209,29,62,64,1243,0
DEV0374,14,77,60,2433,0
DEV0143,32,60,58,5183,0
DEV0430,18,87,56,8052,0
DEV0115,67,58,60,7674,0
DEV0287,68,20,62,5371,0
DEV0062,89,60,50,2745,1
DEV0034,63,64,56,5544,0
DEV0292,55,98,49,6167,0
DEV0121,31,32,59,938,0
DEV0104,73,90,54,7513,0
DEV0044,17,28,67,8291,1
DEV0191,29,82,66,5135,0
DEV0333,60,42,50,2309,0
DEV0247,87,73,59,9684,0
DEV0018,48,66,66,5148,0
DEV0465,46,58,58,2059,0
DEV0301,59,45,52,375,0
DEV0108,43,20,49,4724,0
DEV0423,84,33,68,9751,1
DEV0476,42,93,69,9250,0
DEV0026,40,84,57,1941,0
DEV0368,63,88,67,4245,1
DEV0206,53,86,30,5775,0
DEV0357,43,68,73,7157,0
DEV0331,80,69,58,8281,0
DEV0096,71,77,61,587,1
DEV0280,32,72,56,2227,0
DEV0373,55,76,73,5505,1
DEV0442,65,37,49,6804,0
DEV0223,16,35,74,7365,0
DEV0232,98,21,63,5697,0
DEV0361,70,32,66,2040,0
DEV0434,12,64,56,7835,0
DEV0200,47,99,46,4450,0
DEV0039,93,91,69,1059,1
DEV0200,43,62,63,6730,0
DEV0367,53,91,73,5892,0
DEV0159,39,73,58,2663,1
DEV0339,26,93,55,563,0
DEV0420,68,50,73,7771,0
DEV0167,19,95,79,8307,0
DEV0224,93,28,60,1018,0
DEV0277,27,92,52,6187,0
DEV0279,54,67,68,1713,1
DEV0054,68,37,57,9114,0
DEV0164,71,30,65,2220,0
DEV0143,68,81,57,3491,0
DEV0386,58,38,75,1981,0
DEV0076,72,93,53,9031,1
DEV0230,96,43,64,7462,0
DEV0326,41,32,55,5101,1
DEV0494,19,65,57,7356,1
DEV0422,20,72,55,3943,0
DEV0065,79,48,67,9089,0
DEV0230,71,55,69,6229,0
DEV0306,56,90,65,3310,0
DEV0474,43,36,58,9878,0
DEV0117,26,67,61,5616,1
DEV0240,63,96,68,2631,0
DEV0343,85,43,69,5587,0
DEV0257,94,73,33,4653,0
DEV0021,49,20,57,2379,0
DEV0057,28,98,57,9659,0
DEV0147,76,86,66,7405,0
DEV0029,91,25,59,9689,0
DEV0434,62,97,67,5656,0
DEV0218,73,74,49,254,0
DEV0034,92,57,62,9407,0
DEV0499,56,52,69,3765,0
DEV0337,15,27,45,6827,0
DEV0466,25,98,85,1214,0
DEV0054,81,97,71,799,0
DEV0032,27,39,60,7665,0
DEV0388,61,74,51,7055,0
DEV0030,57,67,58,7209,0
DEV0351,52,75,60,8887,0
DEV0402,48,29,64,1113,0
DEV0325,58,71,75,8831,0
DEV0480,21,69,55,111,1
DEV0029,19,53,65,7574,0
DEV0396,80,55,47,4559,1
DEV0271,64,80,55,761,0
DEV0079,10,35,63,4733,0
DEV0483,58,98,66,7481,0
DEV0309,45,37,52,5674,0
DEV0419,30,90,55,9714,0
DEV0235,46,66,74,5971,1
DEV0436,33,51,71,9537,0
DEV0437,64,62,62,679,0
DEV0398,34,59,37,8553,0
DEV0359,16,84,85,595,0
DEV0146,90,54,59,4325,1
DEV0166,80,88,56,6034,0
DEV0086,80,69,54,2236,0
DEV0166,33,31,63,5163,1
DEV0055,20,95,63,5551,0
DEV0395,82,77,69,8921,0
DEV0323,21,82,50,8797,0
DEV0253,44,92,56,7397,0
DEV0053,72,68,80,306,0
DEV0462,77,55,62,3230,0
DEV0428,66,73,58,1954,0
DEV0409,22,66,50,5678,0
DEV0446,32,51,65,5364,1
DEV0142,92,72,70,7577,0
DEV0047,48,51,68,1760,1
DEV0095,97,81,57,8184,0
DEV0345,89,56,63,7648,0
DEV0439,21,57,76,5079,0
DEV0489,43,49,70,5146,0
DEV0211,80,77,52,8576,0
DEV0140,84,51,34,818,0
DEV0263,40,85,62,8793,0
DEV0433,71,70,67,357,0
DEV0142,22,30,49,5005,0
DEV0413,40,78,59,2697,0
DEV0431,11,39,57,8112,0
DEV0142,24,56,61,9531,0
DEV0471,66,92,54,6898,0
DEV0179,84,68,72,3113,0
DEV0243,43,38,61,5324,1
DEV0142,77,74,51,4717,0
DEV0343,84,59,69,5164,0
DEV0392,38,26,47,987,0
DEV0333,75,24,72,7381,0
DEV0100,25,61,69,844,1
DEV0108,48,67,73,7336,0
DEV0321,86,26,58,3536,1
DEV0293,46,30,55,5263,0
DEV0474,90,92,60,1804,0
DEV0196,30,68,59,8502,0
DEV0272,53,49,53,4164,0
DEV0473,28,60,54,5326,0
DEV0467,80,22,56,2056,0
DEV0404,17,59,48,1802,0
DEV0474,86,70,66,4314,0
DEV0243,75,51,59,8777,0
DEV0224,50,67,56,2601,0
DEV0451,84,90,48,5227,0
DEV0112,97,90,48,4707,0
DEV0455,79,39,79,9358,1
DEV0288,70,54,53,6637,0
DEV0453,35,43,66,4156,0
DEV0341,80,59,61,297,0
DEV0158,92,96,32,7731,1
DEV0148,79,71,77,5063,0
DEV0186,38,58,66,8068,0
DEV0029,75,87,52,1415,0
DEV0408,28,80,59,6396,0
DEV0385,77,95,48,8202,0
DEV0235,67,84,78,4962,0
DEV0473,79,81,50,9473,1
DEV0027,66,21,54,3441,0
DEV0473,46,25,52,7847,0
DEV0251,70,94,60,8548,0
DEV0021,39,62,73,2662,0
DEV0401,80,59,77,1767,1
DEV0092,82,58,56,6414,0
DEV0416,34,47,63,6513,0
DEV0172,74,99,60,2748,1
DEV0114,15,82,50,5834,0
DEV0098,27,83,84,8928,0
DEV0255,19,31,73,8299,0
DEV0022,20,60,61,1679,0
DEV0042,74,48,75,7715,0
DEV0121,86,42,72,234,0
DEV0211,93,99,60,4220,0
DEV0190,74,70,63,2612,0
DEV0304,61,64,75,6205,0
DEV0136,76,41,50,6947,0
DEV0386,91,29,76,8148,0
DEV0389,87,26,57,6645,0
DEV0284,40,92,75,6132,0
DEV0388,26,34,59,1332,1
DEV0053,64,96,63,9245,1
DEV0356,45,65,59,9830,0
DEV0129,35,80,54,1007,0
DEV0079,62,80,57,9972,0
DEV0461,26,70,73,5753,0
DEV0223,95,57,36,5258,0
DEV0209,34,31,47,6026,0
DEV0390,11,96,52,4189,1
DEV0344,95,85,49,8910,1
DEV0439,14,73,75,7879,0
DEV0308,13,58,72,6003,0
DEV0333,45,95,65,7190,0
DEV0213,15,58,53,2944,0
DEV0024,30,97,73,4401,0
DEV0190,86,49,44,8988,0
DEV0184,98,67,81,4403,0
DEV0214,35,50,53,8696,0
DEV0093,64,44,57,9802,0
DEV0408,48,87,55,7649,1
DEV0108,93,70,49,5062,0
DEV0204,42,32,79,957,0
DEV0276,23,82,67,2492,0
DEV0490,65,61,72,6871,0
DEV0034,90,73,47,7659,0
DEV0271,30,86,61,4382,0
DEV0307,55,99,65,119,0
DEV0245,25,75,62,5557,0
DEV0127,25,38,48,2520,0
DEV0260,93,65,70,8023,1
DEV0309,38,34,61,166,0
DEV0142,17,51,50,3233,0
DEV0193,97,68,41,885,0
DEV0417,12,40,66,6865,0
DEV0380,98,84,84,7835,0
DEV0050,28,89,49,2232,0
DEV0239,75,46,61,9721,0
DEV0235,88,42,71,1518,1
DEV0319,95,66,47,3790,0
DEV0050,83,31,55,1647,0
DEV0093,91,85,51,458,0
DEV0248,31,24,69,1662,0
DEV0330,55,28,73,4486,0
DEV0420,22,39,61,2277,0
DEV0462,42,82,51,3910,0
DEV0342,14,91,55,578,0
DEV0242,99,92,53,747,0
DEV0097,86,90,50,6775,0
DEV0476,36,49,58,363,0
DEV0455,87,35,65,7202,0
DEV0100,33,24,64,8103,0
DEV0484,76,48,59,3842,0
DEV0434,72,66,60,6746,0
DEV0425,57,41,59,9853,0
DEV0354,72,97,47,5300,0
DEV0485,87,76,61,9728,1
DEV0454,21,54,54,2105,0
DEV0227,37,79,46,3240,0
DEV0155,53,89,63,9199,0
DEV0030,52,79,53,229,0
DEV0160,26,77,62,9229,0
DEV0211,49,22,68,3818,0
DEV0278,58,53,50,914,0
DEV0213,94,64,60,5949,0
DEV0069,66,69,41,5706,0
DEV0149,96,21,75,114,0
DEV0489,93,34,46,5405,0
DEV0256,73,56,54,3588,0
DEV0056,84,34,73,8998,0
DEV0340,66,79,57,802,0
DEV0230,83,83,48,4941,0
DEV0159,83,71,67,6675,0
DEV0357,79,42,66,4231,0
DEV0443,97,56,53,4942,0
DEV0454,85,60,54,6260,0
DEV0095,52,76,55,6757,0
DEV0239,32,44,57,6592,0
DEV0171,36,56,41,5599,1
DEV0216,67,59,58,2655,0
DEV0438,46,65,77,4039,0
DEV0246,15,79,51,5051,0
DEV0146,74,38,54,3438,0
DEV0439,15,28,48,8808,1
DEV0285,59,88,66,897,1
DEV0124,31,24,72,8776,0
DEV0189,97,45,71,3774,1
DEV0307,34,38,47,8734,0
DEV0332,88,49,64,6621,0
DEV0268,99,67,74,1753,1
DEV0093,81,35,65,9305,0
DEV0189,60,90,64,9254,0
DEV0071,97,37,55,8864,0
DEV0144,57,75,62,6781,0
DEV0128,79,40,72,6099,0
DEV0012,74,50,63,915,0
DEV0318,69,20,47,7067,1
DEV0213,55,22,55,1310,0
DEV0452,45,44,72,3234,0
DEV0362,67,27,63,5555,1
DEV0060,85,84,61,654,0
DEV0337,47,81,54,2892,0
DEV0284,20,26,71,5965,0
DEV0320,21,26,76,6318,0
DEV0095,51,27,72,7008,0
DEV0495,48,38,74,4402,0
DEV0072,80,36,56,7952,0
DEV0110,20,30,54,1364,0
DEV0434,45,68,58,6919,0
DEV0282,61,30,60,9185,0
DEV0424,40,60,74,2404,0
DEV0366,42,81,71,4058,0
DEV0439,22,71,65,5636,0
DEV0112,27,85,45,9530,0
DEV0159,50,87,43,1917,0
DEV0211,67,94,62,866,0
DEV0382,65,86,68,672,0
DEV0251,33,59,59,4563,0
DEV0327,82,24,79,5420,0
DEV0113,40,41,49,7848,0
DEV0005,64,56,47,850,0
DEV0141,19,30,53,2911,1
DEV0402,69,63,52,4556,1
DEV0338,11,72,65,7454,0
DEV0243,24,96,55,3654,0
DEV0119,12,80,44,2518,0
DEV0306,52,86,68,5240,0
DEV0128,40,32,42,5136,0
DEV0084,79,30,49,3088,1
DEV0244,76,30,43,954,1
DEV0113,65,26,62,2950,0
DEV0471,72,36,61,3479,0
DEV0164,84,67,79,293,0
DEV0369,24,33,69,9869,0
DEV0115,19,82,74,9772,0
DEV0104,47,83,62,9038,0
DEV0180,56,94,50,5061,0
DEV0289,66,96,61,4840,0
DEV0448,59,84,65,5732,0
DEV0455,80,53,67,8441,0
DEV0232,24,28,55,8083,0
DEV0325,27,96,64,7249,0
DEV0352,91,56,50,5853,0
DEV0457,97,49,49,4997,1
DEV0158,11,60,48,7069,0
DEV0096,93,64,60,5432,0
DEV0231,52,66,48,6634,0
DEV0324,35,26,55,8220,0
DEV0473,80,33,69,9967,0
DEV0278,47,67,49,5890,0
DEV0315,51,25,54,773,1
DEV0264,14,53,60,3801,0
DEV0450,20,99,62,1460,0
DEV0037,74,65,55,3167,0
DEV0099,43,78,67,1544,0
DEV0229,10,89,65,5587,1
DEV0312,92,27,71,5279,0
DEV0189,11,43,59,3453,0
DEV0086,94,86,54,6480,0
DEV0065,29,23,53,6881,0
DEV0103,70,20,63,6160,0
DEV0426,96,53,56,7312,0
DEV0112,30,28,54,6019,0
DEV0353,97,82,55,5960,0
DEV0433,77,95,53,1870,0
DEV0068,21,29,61,6010,0
DEV0496,31,29,45,9994,0
DEV0137,29,69,63,294,0
DEV0136,91,63,66,8866,0
DEV0314,10,67,54,5954,0
DEV0499,39,25,79,6014,0
DEV0214,33,43,60,4786,0
DEV0497,23,77,44,4743,1
DEV0362,45,83,57,8680,0
DEV0241,78,75,60,7974,1
DEV0310,84,31,64,1852,0
DEV0085,33,54,57,760,0
DEV0048,69,90,49,5715,0
DEV0438,64,25,49,2932,0
DEV0361,86,84,53,8588,0
DEV0156,89,99,54,5713,0
DEV0101,33,79,48,7070,1
DEV0450,86,87,52,6970,0
DEV0366,33,48,66,430,0
DEV0081,63,57,76,6877,1
DEV0128,35,41,67,9576,0
DEV0159,75,27,73,9370,1
DEV0237,89,82,69,5501,0
DEV0397,47,32,68,7015,0
DEV0059,74,46,56,9166,0
DEV0237,84,37,61,3966,0
DEV0338,60,37,55,6213,0
DEV0472,44,96,57,7526,0
DEV0415,52,81,60,1685,0
DEV0289,38,33,67,3040,0
DEV0374,46,30,64,6389,0
DEV0309,90,36,58,6505,0
DEV0095,67,70,60,1602,0
DEV0122,63,33,64,845,1
DEV0347,48,76,66,2712,0
DEV0121,51,25,44,1608,0
DEV0036,37,76,49,1870,0
DEV0213,38,23,71,2061,0
DEV0453,52,30,59,9887,0
DEV0459,12,93,55,7851,0
DEV0226,19,30,57,3758,0
DEV0379,68,98,57,7077,0
DEV0290,23,27,65,6709,0
DEV0377,85,78,48,565,0
DEV0061,56,40,60,2169,0
DEV0188,51,84,62,2543,0
DEV0240,41,43,63,9524,0
DEV0003,41,49,62,8436,0
DEV0006,51,76,65,6663,0
DEV0404,41,99,54,7616,0
DEV0260,35,92,50,3148,0
DEV0101,10,36,84,4142,0
DEV0309,65,78,56,4239,0
DEV0359,11,50,58,4302,0
DEV0327,90,83,66,6224,0
DEV0446,39,67,75,7873,0
DEV0465,80,42,54,1387,0
DEV0166,61,89,50,8401,0
DEV0164,18,49,47,7603,0
DEV0290,31,74,75,4919,0
DEV0006,43,26,49,2890,0
DEV0487,58,94,59,961,0
DEV0384,10,31,50,8752,1
DEV0450,82,79,45,1204,0
DEV0402,93,71,57,5474,0
DEV0490,62,46,50,843,0
DEV0027,92,31,53,2510,0
DEV0039,49,32,80,5093,0
DEV0489,54,91,64,8734,0
DEV0307,77,99,69,1933,0
DEV0275,18,81,68,985,0
DEV0096,31,48,58,3704,0
DEV0344,27,54,55,5457,0
DEV0162,85,79,62,7189,0
DEV0089,52,48,61,3321,0
DEV0247,48,50,54,8443,0
DEV0024,82,96,61,7037,0
DEV0153,15,95,52,1696,0
DEV0332,92,80,58,9963,0
DEV0350,57,21,56,9826,0
DEV0243,16,52,47,9857,0
DEV0198,89,91,36,9242,0
DEV0030,78,81,50,2592,0
DEV0481,25,78,78,9633,0
DEV0207,10,59,56,9023,1
DEV0221,46,68,67,4433,0
DEV0054,92,51,38,638,0
DEV0371,46,57,49,8263,0
DEV0078,90,98,46,868,0
DEV0120,73,32,57,2956,0
DEV0281,99,73,84,7005,0
DEV0237,95,95,64,2221,0
DEV0381,71,32,76,5653,0
DEV0261,81,58,57,113,0
DEV0002,70,42,73,4807,0
DEV0367,42,33,80,4590,0
DEV0080,75,36,58,8482,1
DEV0359,39,43,54,6093,0
DEV0191,29,77,46,2964,0
DEV0124,69,82,56,7705,0
DEV0182,91,53,60,4202,0
DEV0422,83,70,80,1204,0
DEV0124,33,29,47,2912,0
DEV0017,13,91,60,6231,1
DEV0031,46,40,41,751,0
DEV0385,13,56,55,6728,0
DEV0134,86,26,63,9672,0
DEV0223,98,32,65,7931,0
DEV0070,86,99,65,901,0
DEV0292,27,49,63,4644,1
DEV0392,97,50,65,6528,0
DEV0093,75,24,60,4240,0
DEV0073,57,51,49,1652,0
DEV0470,42,35,41,2892,1
DEV0138,67,92,54,2823,1
DEV0024,92,41,58,5676,0
DEV0447,82,83,72,2122,0
DEV0168,37,63,58,4770,0
DEV0258,44,59,58,9722,1
DEV0276,19,56,63,4288,0
DEV0465,74,97,57,703,0
DEV0289,51,35,68,7128,0
DEV0014,94,62,79,7250,0
DEV0480,18,82,81,6996,0
DEV0438,69,34,60,8618,0
DEV0055,24,63,63,6062,0
DEV0293,66,28,75,8078,1
DEV0216,78,84,58,2875,0
DEV0361,31,63,66,3739,1
DEV0084,73,39,48,8882,0
DEV0369,50,89,56,1538,0
DEV0390,96,93,71,950,0
DEV0161,80,52,52,539,1
DEV0384,65,99,58,7900,0
DEV0306,32,25,44,6957,0
DEV0476,34,50,80,6675,0
DEV0459,15,85,72,9957,0
DEV0228,43,37,61,3008,0
DEV0084,72,47,65,5293,0
DEV0198,18,87,63,1357,0
DEV0200,69,84,73,1644,0
DEV0467,58,99,54,2005,0
DEV0335,60,64,67,1915,0
DEV0342,69,77,70,2376,0
DEV0179,79,66,72,1550,0
DEV0450,46,85,37,3644,0
DEV0189,40,71,54,5006,0
DEV0156,50,55,49,3734,0
DEV0228,71,20,61,5948,0
DEV0356,67,58,39,8465,0
DEV0172,23,94,39,9390,0
DEV0466,45,20,81,1222,0
DEV0396,45,94,66,7384,0
DEV0211,88,93,61,5452,0
DEV0057,17,33,63,2276,0
DEV0154,35,97,61,4937,0
DEV0025,45,90,69,6433,0
DEV0476,57,42,53,6411,1
DEV0271,94,62,61,9984,0
DEV0202,37,41,62,390,0
DEV0359,77,79,49,7608,0
DEV0098,71,46,72,1518,0
DEV0077,89,75,55,5693,1
DEV0464,95,21,70,5410,0
DEV0437,85,58,61,2088,0
DEV0360,89,70,76,8859,0
DEV0479,60,38,49,5738,0
DEV0321,51,81,49,5270,0
DEV0369,38,90,50,3138,0
DEV0379,91,95,61,2403,0
DEV0111,19,86,75,408,1
DEV0123,48,82,75,2238,0
DEV0054,91,24,36,2296,0
DEV0471,10,91,62,561,0
DEV0206,48,97,30,3920,1
DEV0167,30,80,67,8059,1
DEV0478,74,90,71,4832,0
DEV0435,24,26,59,745,1
DEV0490,13,69,60,6114,0
DEV0276,69,65,60,9688,1
DEV0448,70,91,52,3368,1
DEV0089,29,95,64,8015,0
DEV0011,19,93,57,9862,0
DEV0383,96,33,69,915,0
DEV0474,43,92,58,2005,0
DEV0052,57,88,51,8140,0
DEV0213,42,84,44,4998,0
DEV0054,70,84,41,3304,0
DEV0247,19,76,73,1229,0
DEV0069,63,81,55,1897,1
DEV0007,93,39,63,3514,0
DEV0140,74,94,77,2584,0
DEV0386,86,45,54,6323,1
DEV0359,10,63,53,7823,0
DEV0405,14,86,58,788,0
DEV0224,89,89,60,8867,1
DEV0069,24,81,78,6531,0
DEV0347,37,64,75,6101,0
DEV0351,32,30,66,7199,0
DEV0374,26,91,74,6521,1
DEV0204,22,93,58,7138,0
DEV0121,23,53,62,2939,0
DEV0292,20,65,56,3174,0
DEV0277,37,51,47,2625,0
DEV0309,51,94,72,2117,0
DEV0254,70,24,65,3478,0
DEV0147,73,82,60,9343,1
DEV0003,40,48,59,8378,0
DEV0188,90,67,44,3197,0
DEV0337,82,35,50,7624,1
DEV0350,19,44,63,6548,0
DEV0100,17,91,54,1377,0
DEV0457,30,48,57,6866,0
DEV0418,86,71,58,8811,0
DEV0157,68,65,53,6170,0
DEV0202,59,44,50,7096,0
DEV0372,78,42,43,7453,0
DEV0185,79,53,58,8678,0
DEV0329,39,86,66,7767,1
DEV0040,26,53,43,113,0
DEV0306,84,51,59,7497,0
DEV0203,29,48,62,4286,0
DEV0147,57,28,50,3575,0
DEV0406,82,85,74,103,0
DEV0242,11,76,56,3390,0
DEV0179,46,58,58,8030,1
DEV0049,10,26,58,9894,0
DEV0180,13,88,42,4926,0
DEV0379,63,27,70,7640,0
DEV0150,34,37,50,6260,0
DEV0369,12,68,57,4073,0
DEV0446,18,35,65,9934,0
DEV0239,95,40,74,9781,1
DEV0316,96,29,49,6687,0
DEV0208,85,23,55,6477,1
DEV0209,83,63,73,3333,0
DEV0488,43,27,64,9987,0
DEV0247,52,74,66,1486,0
DEV0007,83,38,49,7643,0
DEV0119,31,83,56,4892,0
DEV0437,79,59,58,1297,1
DEV0031,11,70,51,2385,0
DEV0388,75,28,43,9279,0
DEV0349,41,49,54,3059,0
DEV0007,25,75,73,1361,0
DEV0235,85,63,60,9547,0
DEV0478,10,78,73,8879,0
DEV0387,81,34,61,1640,0
DEV0281,57,87,52,7997,0
DEV0418,59,89,72,9085,1
DEV0289,22,80,62,5763,0
DEV0095,24,99,69,6420,1
DEV0344,62,42,49,7767,0
DEV0382,53,96,70,218,0
DEV0038,17,66,70,1313,0
DEV0366,83,36,62,8905,0
DEV0381,55,76,51,4334,0
DEV0126,78,73,59,7603,0
DEV0260,28,71,66,3573,0
DEV0176,47,41,62,1389,0
DEV0458,20,58,66,2480,0
DEV0473,52,32,70,323,0
DEV0101,29,97,53,5779,0
DEV0317,29,85,48,2740,0
DEV0491,30,71,59,9278,0
DEV0193,91,33,56,1123,0
DEV0081,66,92,67,1643,0
DEV0366,59,93,49,7104,0
DEV0455,83,82,70,9564,0
DEV0334,35,90,73,1879,0
DEV0061,39,47,60,1800,0
DEV0129,82,65,60,8099,0
DEV0006,40,47,52,4083,1
DEV0487,51,21,54,9315,0
DEV0491,77,36,55,7485,0
DEV0458,70,78,74,7694,0
DEV0021,70,71,59,6258,1
DEV0195,79,23,46,3939,0
DEV0339,87,96,62,925,0
DEV0028,77,22,68,2836,0
DEV0450,99,56,59,3506,0
DEV0411,26,43,74,2874,0
DEV0492,28,91,67,4732,0
DEV0416,60,54,49,8783,0
DEV0140,79,21,54,8883,0
DEV0321,72,52,62,2834,0
DEV0430,84,95,43,6987,0
DEV0235,89,96,63,1592,0
DEV0424,39,29,42,9239,0
DEV0093,34,81,70,9867,1
DEV0137,84,62,69,782,0
DEV0082,80,88,65,8920,0
DEV0318,35,78,53,4582,1
DEV0365,65,28,61,4847,1
DEV0253,31,96,54,2340,0
DEV0228,98,79,49,200,0
DEV0400,28,82,56,1193,0
DEV0355,40,71,66,3872,1
DEV0356,35,42,60,8724,0
DEV0452,51,49,74,5434,0
DEV0424,50,62,67,636,0
DEV0235,32,87,66,700,0
DEV0035,56,40,43,9958,0
DEV0127,22,62,57,2855,0
DEV0339,98,92,49,8610,0
DEV0444,75,26,58,7616,0
DEV0454,75,35,53,5041,0
DEV0479,25,42,56,7608,1
DEV0347,82,77,70,1627,0
DEV0259,37,50,64,8362,0
DEV0128,86,88,70,5348,0
DEV0053,44,25,43,543,0
DEV0100,50,84,60,8678,0
DEV0443,86,78,69,5774,1
DEV0420,40,47,75,5295,0
DEV0194,94,37,44,1969,0
DEV0240,41,96,56,4748,0
DEV0249,63,29,70,379,0
DEV0293,81,26,58,870,0
DEV0207,68,56,50,5662,1
DEV0101,50,64,44,1053,0
DEV0215,75,35,50,1659,0
DEV0300,63,33,43,3546,0
DEV0064,49,30,60,7082,0
DEV0435,37,53,68,2540,0
DEV0239,46,79,47,208,0
DEV0124,74,32,62,4554,0
DEV0006,83,58,68,9247,0
DEV0225,64,63,59,7178,0
DEV0325,13,47,43,3460,1
DEV0149,19,59,63,3589,0
DEV0057,56,35,59,417,0
DEV0156,84,69,58,440,0
DEV0085,23,47,54,4544,1
DEV0024,47,87,60,2174,0
DEV0115,21,79,65,8929,1
DEV0092,54,31,83,5778,0
DEV0331,26,35,61,5584,0
DEV0191,89,72,75,7079,1
DEV0022,44,73,63,2466,0
DEV0366,75,68,59,1665,0
DEV0494,84,55,61,9084,0
DEV0034,50,81,47,3804,0
DEV0249,76,45,63,8646,0
DEV0374,38,75,40,4301,0
DEV0037,27,41,51,8856,0
DEV0297,29,92,61,3553,0
DEV0465,23,88,71,9594,0
DEV0499,43,68,74,2690,0
DEV0335,58,21,57,7717,0
